tx_hash,indegree,outdegree,in_btc,out_btc,total_btc,mean_in_btc,mean_out_btc,in_malicious,out_malicious,is_malicious,out_and_tx_malicious,all_malicious
27174b23c71a0dd8f92d322412d2d57a4b0f40757b121128e190aedc1555184c,2,2,0.2599,0.2597,0.5196000000000001,0.12995,0.12985,0,0,0,0,0
cabb336795998469cdd451e0a86585cfd202ca774250a8c46f40a1130fe1121a,1,1,0.0249067,0.0238067,0.0487134,0.0249067,0.0238067,0,0,0,0,0
22993e8c541e363983fbdeb573f55a71390acce7e298864ffcbfec4c3e624e94,1,2,0.00127359,0.00117359,0.00244718,0.00127359,0.000586795,0,0,0,0,0
7c2b913863402ea5a6783196aeefaa7cec4ac369cc9297bdf5d7fb9e43062988,1,2,0.02742333,0.02732333,0.05474666,0.02742333,0.013661665,0,0,0,0,0
5c31417d98b7b3882be2052419a5db34d29366cad4513f6ff3b2d6bb9e274909,1,1,3.77949874,3.76813883,7.547637570000001,3.77949874,3.76813883,0,0,0,0,0
a5e25d233b5f149a7dbb3028d35f9e7e89fe4f34319448b96cfa4642b3980a09,1,1,10.24770149,10.22147389,20.469175380000003,10.24770149,10.22147389,0,0,0,0,0
24036924c8c0618967790f1a0af50b05e8a12be88ed9eddb7271f95b87fd889e,1,1,0.096175,0.096075,0.19225,0.096175,0.096075,0,0,0,0,0
8d1fb247a0e0ec05373a1fb95b116be79f0a9f0fbce8fcb6beea085502419a1f,1,1,0.019,0.0157,0.0346999999999999,0.019,0.0157,0,0,0,0,0
97c613d0eb9b818a30cfc9d2b3081a7bf1773985b8e2269ce80cb9a3ec88240e,2,3,5.5311128,5.5309128,11.0620256,2.7655564,1.8436376,0,0,0,0,0
a1de0d263304e05aa1d1378b9410fa0b11f86facb99cc22e76f1f59fd2ad51bf,1,1,1.0,0.9795,1.9795,1.0,0.9795,0,0,0,0,0
e6608c474ae9887da8275925eb2f82d4f56895049aae0251ea11a09c4253de28,1,1,0.01005153,0.00630153,0.01635306,0.01005153,0.00630153,0,0,0,0,0
82bf5979b3ada917df900acc96f2c0da629f87f86e70e6e946aa3666b76372d7,2,1,0.0203982399999999,0.01929824,0.03969648,0.0101991199999999,0.01929824,0,0,0,0,0
2b5e45930cc0868f25713df900cc0fa0b40a51351033b5a84282f24394cb6e48,1,1,646.73299477,646.72180451,1293.45479928,646.73299477,646.72180451,0,0,0,0,0
4e71b26a5a8d041d5815f31747430ba966de22bad2a96b3711b5628eb46bc400,1,2,1.150123,1.149123,2.299246,1.150123,0.5745615000000001,0,0,0,0,0
ea2be8be417ea62d6f4468344171860f13fdd93df562515bab3dcd69135b1ab9,1,1,0.13552,0.13542,0.27094,0.13552,0.13542,0,0,0,0,0
7228060be1e4d70150133310cad1a36edb13b4964d6c9d94dd847084a46d4d9f,1,4,255.43520792,255.43470792,510.86991584,255.43520792,63.858676980000006,0,0,0,0,0
fed5e81132fba2fd5558dc83f1629157c50916ceb59f95d34f507796f3922f35,6,2,3.0101012000000003,3.0100012,6.020102400000001,0.5016835333333334,1.5050006,0,0,0,0,0
ab4a8d3c0d2fba99a66c6295f98df89b149517356b3faea2d409609c5c31ea55,1,2,0.12005,0.11995,0.24,0.12005,0.059975,0,0,0,0,0
e39033a00298644498c9096667d8bf3eaaf99b83175e5cde516ed135ee9db7b0,2,2,0.0292397699999999,0.02913977,0.05837954,0.0146198849999999,0.014569885,0,0,0,0,0
76719ac4faae334e5d2ca7bc0c96275800391b47e3209c268fcd04b7d24172e7,1,4,386.88464962,386.87414962,773.75879924,386.88464962,96.718537405,0,0,0,0,0
0c5edd789f57d4ca2d526e90a35d65ef77f788c62d472a88a1a14dbabbf60f97,1,1,0.0118,0.0117,0.0235,0.0118,0.0117,0,0,0,0,0
fe8eedb51aa260194c57a65af325f45fb325b1eabf51415b0a02e86104ce7e34,1,1,0.1587,0.1576,0.3163,0.1587,0.1576,0,0,0,0,0
61dec0c094d25ad71400546e55cfcd6614b52dcb10d26f6246f7455726623953,3,2,10.01287057,10.01277057,20.02564114,3.3376235233333333,5.006385285,0,0,0,0,0
fb1179446661d457e61a7dad2d893ff50ff8325eaa8e3b6081950a1ba5296749,1,2,0.15006807,0.14996807,0.30003614,0.15006807,0.074984035,0,0,0,0,0
f65b881940482ed3d704c965fef9aaf8de34306255025f7e1a21b5b24fa65ad6,2,2,0.05556653,0.05546653,0.11103306,0.027783265,0.027733265,0,0,0,0,0
6262c144daf1140d9ba365afc6cee1e099f92ba44afbb265184306d8a0376486,1,1,0.61245223,0.46807499,1.08052722,0.61245223,0.46807499,0,0,0,0,0
e5fd7afb49876b8f1d4acd538efd88331469d08fdd2046d6c1d9e72a48c055bd,6,2,0.07017184,0.07007184,0.14024368,0.0116953066666666,0.03503592,0,0,0,0,0
2a50ddc3aadb292a7728d750f2fbdb83353c5512ce57337a4c9615d460698b04,3,2,0.03009596,0.02989596,0.05999192,0.0100319866666666,0.01494798,0,0,0,0,0
70351b6b1b2aed95aaecb4fae81cba78dfab04b0d140e7c5a285decb3b2156f5,1,2,738.99899752,738.99849752,1477.99749504,738.99899752,369.49924876,0,0,0,0,0
116a64e11da005b062cc6f31803ddddfbe724abaea56c7cd863812044ee7c2d1,1,1,47.1675,47.14369199,94.31119199,47.1675,47.14369199,0,0,0,0,0
7d8eaf5664e67540a253a826a89070653115849f9ed2b6e13328b3dc7b875f14,3,2,2.20455758,2.20445758,4.40901516,0.7348525266666667,1.10222879,0,0,0,0,0
388c0c6c84e6f4067e94b093659de8400e41c61b194b7ef93e73246dc941a984,1,0,0.0003,0.0,0.0003,0.0003,0.0,0,0,0,0,0
f8152eefcfc43abd11999581d2a6d0d015b2d0585134d149dd76694c8366cc3b,1,1,0.0167,0.01,0.0267,0.0167,0.01,0,0,0,0,0
5fedd7b178edefb1455eb6099a22b8257b1cb3d5f8d5d6811276e874aca64610,2,2,0.20383083,0.2081665,0.41199733,0.101915415,0.10408325,0,0,0,0,0
82c89863f3270b46770782a02781cd028547950807655a5662d3f39ced42e9f5,1,2,101.86740379,101.86690379,203.73430758,101.86740379,50.933451895,0,0,0,0,0
69074433c28bbc618870044756f7a584260d71c9acc04cade98bd73463f19bfe,2,2,0.2791961,0.2789961,0.5581922,0.13959805,0.13949805,0,0,0,0,0
55cb77b0ed83feb8e92efd31fce1a4dfd226dce9f392e6fb5ea7d9fa6b570bc9,0,59,0.0,14.38411713,14.38411713,0.0,0.2437985954237288,0,0,0,0,0
4ebf38bd63c87597b36baa456e3e284cc79a39c76fbc52f5e7280c8b946a7af0,1,2,0.3,0.299,0.599,0.3,0.1495,0,0,0,0,0
f1429b0f9aff3efaad34b7a86f1d593e73ffb899794afabd2d829e45b35bb98e,1,2,25.00886814,25.00876814,50.017636280000005,25.00886814,12.50438407,0,0,0,0,0
a419d78002fd6763f750ae9883f59c6aad19e0daaeed08c01b54b14117cffaed,1,2,0.036,0.0359,0.0719,0.036,0.01795,0,0,0,0,0
5a7b67ddea86a6dd47cb5d6029486478dc207e86e43fd07d4604572fc997d977,1,1,0.015,5.46e-05,0.0150546,0.015,5.46e-05,0,0,0,0,0
9f778e83c97ea538328ebf2ae87f7311fe4b6d47c023b3e7d7929962d6f70b80,1,1,0.02889077,0.0271,0.0559907699999999,0.02889077,0.0271,0,0,0,0,0
1015eb6e8006bbcbf40b8ef66fdb41dc8970bb596b788d587d7f20ae5a2c602d,2,2,1.41737934,1.41727934,2.8346586799999995,0.7086896699999999,0.7086396699999999,0,0,0,0,0
03a24e4714274e47740dd6845c28598500139da9d5c776bcddc22e2bb5c75ef9,1,2,0.96361653,0.96351653,1.92713306,0.96361653,0.481758265,0,0,0,0,0
57715cd21fb6580184ea310613b4347716c506c7511cbd0be9e53bda56afac64,1,2,0.05,1.22859662,1.27859662,0.05,0.61429831,0,0,0,0,0
0a8b6bbb31af78f584bc72aa782a36703f5b3ac4694e271093f727f969ae1311,1,0,0.00050942,0.0,0.00050942,0.00050942,0.0,0,0,0,0,0
92ac60278435a50b0d27dbcf389caceecb61180425e3cdd3a0265109e1854fe5,3,1,3.99956999,3.99956999,7.99913998,1.3331899966666667,3.99956999,0,0,0,0,0
82f2a946ddcaff005417815e8bd5439edff481cfa12c0e21556d01b98d1ae02d,1,2,0.00172775,0.00161775,0.0033455,0.00172775,0.000808875,0,0,0,0,0
85c1f7cd21aa17ee3f6abea93cf8af5486b8456a436bb6f8c5a3bf61557c9030,3,0,0.511675,0.0,0.511675,0.1705583333333333,0.0,0,0,0,0,0
890a79e901c216f496e48dad57d900e4d8afadd1538f912a4c6596cfa7d147f7,1,1,0.000578,0.000378,0.000956,0.000578,0.000378,0,0,0,0,0
c2d00a38df51e12909289a0331d1a57fe2192a83146cd51c8f41569a93aaf0c0,1,2,2.49162,2.49152,4.983140000000001,2.49162,1.24576,0,0,0,0,0
dab23cd84184c0240b6edada4abfbfc5ce31f000ee7a750204f3a5934d5e8410,2,2,0.12299581,0.12279581,0.24579162,0.061497905,0.061397905,0,0,0,0,0
5c3e71e224c2163d70625a0905f8c0ff928a8ab3b96e2859f7f92e681aed2fa2,1,2,0.10605954,0.10595954,0.21201908,0.10605954,0.05297977,0,0,0,0,0
7c2b381aea48db17be2804a1ee096d65cefa224ee71ad9d6e6fc2bbdbdcf390e,12,6,78.89639590000002,29.13066514,108.02706104,6.574699658333334,4.855110856666666,0,0,0,0,0
b17f6f7b69c78a2db0dc1b784310b5d33dce1db0a8f1f922121b06de7b5bdf34,3,2,0.05119622,0.05099622,0.10219244,0.0170654066666666,0.02549811,0,0,0,0,0
7b7aea1a966a7e28dd155341ecf84ae39fc9cd50c76d75f0b9da6eb3bf1272bb,1,2,0.1244,0.1242,0.2486,0.1244,0.0621,0,0,0,0,0
c9fd1f0821cd99c85f8dc4f0e31c61b7b060b8665aeaf10264bdf6fa3b2022ff,1,1,0.003675,0.001,0.004675,0.003675,0.001,0,0,0,0,0
57c08e80bb0e4a1ce8526b08f647a1dd2b432dff922551d796a775ea93bb674b,1,1,0.01671217,0.00623503,0.0229472,0.01671217,0.00623503,0,0,0,0,0
5a6733a0827b45072a6381b91bc1f0fb93651b18778ef94e3cd0d30a312d8b68,1,2,0.48676414,0.4866641399999999,0.97342828,0.48676414,0.2433320699999999,0,0,0,0,0
0b92b17c964de05163f5e098cf15ce14a87f9ba7e0245b573feea0c7ee8bcf55,2,2,0.0225534,0.0224534,0.0450068,0.0112767,0.0112267,0,0,0,0,0
5d1b0e73cdd5f8d7fc1b97e0f6d83b9fec2aade32858a88d605007eef5a982ef,3,2,0.2021594699999999,0.20165947,0.4038189399999999,0.06738649,0.100829735,0,0,0,0,0
a09376cf7e264285524d648e37b15d84c88aebcf1d57d8e379e79ffa7358396e,1,2,0.17452079,0.17442079,0.34894158,0.17452079,0.087210395,0,0,0,0,0
c8dd228570dd1c8cd3d3950c9a1316465fc86e7fb45adf5129dcfb220789d746,1,2,0.08306188,0.08296188,0.16602376,0.08306188,0.04148094,0,0,0,0,0
fa04044e51bf7644d7504609f7be65a0bb675cbeb9a522902944c6e9951ccd5e,1,2,0.06838201,0.06828201,0.13666402,0.06838201,0.034141005,0,0,0,0,0
bf4cce094a9169d842ec256d28680c21f472e33cf97c8c34939bf232b35d295e,1,4,13.29048924,13.28998924,26.58047848,13.29048924,3.32249731,0,0,0,0,0
ca0b2959289f8a0d52dc72a57d9b8f1f703d464bd400ec53f2a1020f045374ae,1,1,10.0,9.9999,19.9999,10.0,9.9999,0,0,0,0,0
ce2b24140f8804485d37abb9969a8df17710b14b5f22ad709bb92172e42e2c23,1,3,25.0,24.9995,49.9995,25.0,8.333166666666667,0,0,0,0,0
ea2a218df51830a6b74e8eb52dcf18f24cf943f173e6f1f6da4beae7c9ce1fc5,1,1,0.05389965,0.05179965,0.1056993,0.05389965,0.05179965,0,0,0,0,0
7d56c5d9b0a2502fbfb9b83dd69b4adb7eac648efe06368e8e8ff445e8ef4cf2,2,1,0.03474107,0.00385044,0.0385915099999999,0.017370535,0.00385044,0,0,0,0,0
727bd4c2255aad02d3e36eb67fc3dd7284d86bb0374cda421a1e2e7f299e8abf,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
374e030bf9013af24af69e4bb65f41acac7ee4c4df183f1c789d423625206b7e,6,1,2.33172748,2.33172748,4.663454959999999,0.3886212466666666,2.33172748,0,0,0,0,0
0238ac870dfb9392864f7493a9a62b597d98c46f80f341420f11ad59fbd4c4c3,2,2,1.02614491,1.02594491,2.05208982,0.513072455,0.512972455,0,0,0,0,0
b0a6e0a28cf1e17efc1f849e6424ea25eb6ab3f0d90cf86082a5ef4ea9ba91bb,1,1,0.00162855,0.00151268,0.00314123,0.00162855,0.00151268,0,0,0,0,0
45d677c0cc29a6b9656900ee4dace539dffde7b50f898ab714dd42cb16295426,0,2,0.0,0.00089,0.00089,0.0,0.000445,0,0,0,0,0
d2f646b07d68b133c0aa3274917cb6f98c3ac96f6d80aebef968f462b0306f2e,1,2,0.5,0.4999,0.9999,0.5,0.24995,0,0,0,0,0
660adc68cd614aaf5a71d36e32a87b5b1f08381117e0e333b608aa75f55885ac,1,2,1.97461048,1.97451048,3.94912096,1.97461048,0.98725524,0,0,0,0,0
4d6363c7292d072a19f0c689e72a9ae967f0548b95f7a1bcd957769fa888627e,1,2,1.88530913,1.88520913,3.77051826,1.88530913,0.942604565,0,0,0,0,0
3aed21fcbfe0af26baced2428aaa45415461a049b89bdf8f13c8afbc9f0685e6,2,2,0.07139622,0.07119622,0.14259244,0.03569811,0.03559811,0,0,0,0,0
2a07dffaa72809ad1a592f3e5adb8fa9bc43739f91cd90c2d7bf4cac0b04fc81,1,2,0.83046,0.83036,1.66082,0.83046,0.41518,0,0,0,0,0
23b196ae54ca34659a767c342e8bb132cc760310aac0fea537c283f09c6f6133,4,2,0.355805,0.355305,0.71111,0.08895125,0.1776525,0,0,0,0,0
2fad350881d380d951cbd55bc7abfcb5c398fd82afd2f8a314e0b274712b3cd7,3,2,0.10747609,0.10727609,0.21475218,0.0358253633333333,0.053638045,0,0,0,0,0
cd4f4753e4cc53701a9d23e9eb476299e37c2b54170c194ee05e534419d05ed9,2,2,0.529674,0.529574,1.059248,0.264837,0.264787,0,0,0,0,0
518429abe2e55e3ccb2c3a877b68de8f4cf89daf46326e99ddc97c733a357924,2,2,1.1796759,1.15227978,2.33195568,0.5898379499999999,0.57613989,0,0,0,0,0
ff18389a0832e98b5088dedffdf945034a85d5c0372424bf724d658fede99626,1,1,0.0245992,0.0244992,0.0490984,0.0245992,0.0244992,0,0,0,0,0
51ef15e7bb65587b064a5129cd132f8e63db37c9ae40bdfa076cc3edf412b68b,2,3,13.15663066,13.15643066,26.31306132,6.57831533,4.385476886666667,0,0,0,0,0
9560b3b58582d76de92c8bb33b7fe0eaedb93a581596f8f92358d1f58038e51a,2,2,0.09115,0.09105,0.1822,0.045575,0.045525,0,0,0,0,0
d3255ec73a1bb19dd50e3350a8d83f71c31ee7a049a07116adb6ac5d147f7014,1,2,0.17225,0.17215,0.3444,0.17225,0.086075,0,0,0,0,0
975f6fcaf10ba4be1eca60e2a459d7ba27622d6179dca4aada7c0937de27879d,1,1,0.0633,0.0232,0.0865,0.0633,0.0232,0,0,0,0,0
4c23abcb7568dff37a4fb67576a8f990e588823e33869b0fd511e7ed7b59b9de,1,2,99.42182543,99.42162543,198.84345086,99.42182543,49.710812715,0,0,0,0,0
603b70471dc6673d04bd8b2b7195f231cf05bd532a80e96ec92fac194e26bd55,1,2,0.00914991,0.00904991,0.01819982,0.00914991,0.004524955,0,0,0,0,0
44449d178f03799595a0bbd16e95ea75261c7c592569346e220571b0b39f3a02,0,1,0.0,25.07155153,25.07155153,0.0,25.07155153,0,0,0,0,0
917876a3ab3f9484bf6a33b8069249c181dee183d69f9e35159897031a4f81d2,2,1,0.07859652,0.05,0.12859652,0.03929826,0.05,0,0,0,0,0
fd6408a5b2e7db17e39b837d3eef8a314709ee891bf45172ba081540cbc0602b,2,2,0.12659659,0.12639659,0.25299318,0.063298295,0.063198295,0,0,0,0,0
7f4c9affaee89ff43c5a5308fc1957f4bbebd31d52c4080064e0f644a3046537,1,2,0.07595304,0.07585304,0.15180608,0.07595304,0.03792652,0,0,0,0,0
f64dfc431a2f9e9e23f24ff40526269a039ee613cfc5b93053534693f7f33e9f,2,3,0.66184625,0.66164625,1.3234925,0.330923125,0.22054875,0,0,0,0,0
3c3d143383e1e0e3702ce2d02dc882635f37052c9a3332b8609b942965bf1926,2,3,1.02920857,1.02900857,2.05821714,0.514604285,0.3430028566666667,0,0,0,0,0
beef02b0338f21f8611f11975bb9b7eee1d81920ed45ff2ebbcb678031f44752,1,1,0.0832244,0.07139985,0.15462425,0.0832244,0.07139985,0,0,0,0,0
1b60d80a61aaea8ca284d55a72d0bc6a604165bff4c3e8a652e09c9800351a98,1,2,20.50777807,20.50677807,41.01455614,20.50777807,10.253389035,0,0,0,0,0
ccac2b94e77360fbee397026f446297fedd1691c14ef55f09512a3024763f290,1,2,0.0682,0.0681,0.1363,0.0682,0.03405,0,0,0,0,0
67d916cdda391dd4923a780f4a14d17c685250874219677f0367cd266511fbcf,1,2,2.0,1.9999,3.9999,2.0,0.99995,0,0,0,0,0
98aea996880d40375f08d83d006fc0b7f61c8e4819c989a888c8ee9e3f5f3ceb,1,1,0.0009,0.0008,0.0017,0.0009,0.0008,0,0,0,0,0
fad34cd04499a406dedc39dd32326b305b54285a7c23d148647fae8aacf11757,1,3,4.24857728,4.24807728,8.49665456,4.24857728,1.41602576,0,0,0,0,0
d3fc6e3b9c6873bd0c5c3f88afa16380688b6202de46bfe61313c646ab14e17c,1,2,0.92659543,0.92639543,1.85299086,0.92659543,0.4631977149999999,0,0,0,0,0
efc568e5b93ae5108bc663e3c904a0e0b0679e7dcd89719325d43591f48e60db,1,2,0.13948919,0.13938919,0.27887838,0.13948919,0.069694595,0,0,0,0,0
084711037a623582f6bc73a2e0fa0e889950ac17a40f5e1c5d4b3e02ac8b4c80,2,2,0.5213974,0.5203974,1.0417948,0.2606987,0.2601987,0,0,0,0,0
fa4d9a2ded643ec4c55a9818e6ea3ff7e3caa525956d4c6c4156271c20d84b48,2,3,20.5057571,20.5055571,41.0113142,10.25287855,6.8351857,0,0,0,0,0
450ef486d8d35f7c3663db0854ecdd4d192cdc928e9acb2a8f2b7ebd16da387a,2,2,0.0226693,0.0224693,0.0451386,0.01133465,0.01123465,0,0,0,0,0
ba3bee09b0365854cf4b106ad776aa13797789bc247c6383b73f9c19e07e021f,1,2,0.01,0.009,0.019,0.01,0.0045,0,0,0,0,0
11a13bf3115ee0739d081ec6c684bba3b88e140c6b3a01ea571ac0a2c0145c66,1,2,1.889039,1.888039,3.777078,1.889039,0.9440195,0,0,0,0,0
eb126da9234304d318ab30409071600315cf97f0825991da8d0d6d421be17741,2,3,1.02379662,1.02359662,2.04739324,0.51189831,0.3411988733333333,0,0,0,0,0
d57d0255184d49253aaf832efca5648e7095e93323d072634e1e3917d7cfa756,2,2,0.28459622,0.08439622,0.36899244,0.14229811,0.04219811,0,0,0,0,0
893f3fb2f6ef65b785d7fcc27f6355cdb8b8436a3f57371e37db9ecaac4daf52,2,2,0.02490053,0.02470053,0.04960106,0.012450265,0.012350265,0,0,0,0,0
850a304fe4bd34331642b230f3de192445212dea624ee6c5e1a67a9c41edcde0,1,2,0.4322747,0.4321747,0.8644494,0.4322747,0.21608735,0,0,0,0,0
9aad5ce33950e4a5aff3f8173d2a47c627e70bfad6d71600de6e9e438371a097,1,2,17.42628032,17.42618032,34.852460640000004,17.42628032,8.71309016,0,0,0,0,0
eede22621b32d1909122d49df39446a7640abb800583501d6a397d5587b3600c,1,1,0.34284351,0.34234351,0.6851870200000001,0.34284351,0.34234351,0,0,0,0,0
3fe28b78a37bce3fb06ad4b3d35fa0c20adbf22a74c32deaf3ca713a734b72da,2,2,10.01299659,10.01279659,20.02579318,5.006498295,5.006398294999999,0,0,0,0,0
be4d3f35580fe41277af77e893468e1cbe1a2b9e3b92656fd3b03d3ff76a1c14,1,2,9.0745977,9.0740977,18.1486954,9.0745977,4.537048850000001,0,0,0,0,0
06ae2cdb544942e687125e44a6cb3c10b593059814246157544a2e10b95648fa,2,2,0.02158198,0.02148198,0.04306396,0.01079099,0.01074099,0,0,0,0,0
90f298032a2817cb3f90853727f071aacfa712cd690cbcef11effd98f2b342c8,2,2,0.02777306,0.02767306,0.05544612,0.01388653,0.01383653,0,0,0,0,0
9471e6430d942a2eec681b97807cb2b123d8a283189e1359e931c8246e4c91e7,2,1,0.1262006,0.01094439,0.13714499,0.0631003,0.01094439,0,0,0,0,0
3804f14e1534d01e083354d647ab92d5b09c4e7e3798694512adc93ec2dc8683,1,2,14.21511667,14.21501667,28.43013334,14.21511667,7.107508335,0,0,0,0,0
5601b5d3f511eca0451d8ead79027466124b4e071d9aee98527b77c3c07626a4,1,2,4.18406754,4.18396754,8.36803508,4.18406754,2.09198377,0,0,0,0,0
0e98985d3bf58520c9fc83e241b4e935eb9cb83259e057c78950a5975e9baf76,1,2,0.07145,0.07135,0.1427999999999999,0.07145,0.035675,0,0,0,0,0
968c13ad27e1392c84bbd9a25cdb75d812fc4370e5a6ae5444d57ada580c7563,2,3,0.69692117,0.69672117,1.39364234,0.348460585,0.23224039,0,0,0,0,0
a5563ed2a9b8798790d87a9c3e1b4e4939af55ef32942170f87ba1db4abd5a46,1,2,0.93446051,0.93436051,1.86882102,0.93446051,0.467180255,0,0,0,0,0
7d100566e77497294fb7220dba49ff991c235e6cbe739972f24a003030027f5f,1,2,0.9,0.899,1.799,0.9,0.4495,0,0,0,0,0
953df2cccf48174d8d6a467831f90db21eefd14c95f2065ec14db3b939700ea7,1,1,0.61,0.6098,1.2198,0.61,0.6098,0,0,0,0,0
622ddfa4cbdac045177e09e300016318dad5164461a946a12fa78e772181ecd2,1,2,0.13904983,0.13894983,0.27799966,0.13904983,0.069474915,0,0,0,0,0
77e50a6026aef2cdef0879f867ceaee2092c5e6ec2dbfb5b59c8261af1f7cbce,2,1,2.8382554100000004,0.34815541,3.1864108200000003,1.4191277050000002,0.34815541,0,0,0,0,0
39cc9aa29b777face20df400586adf1277950260b297f92a6f4b0db068044d0e,1,2,0.05274358,0.0526435799999999,0.10538716,0.05274358,0.0263217899999999,0,0,0,0,0
6b37307a7718d94ccd586d23faad26f4793ca02ba7318e980042f4f4dba6ebb9,1,2,0.19385,0.19375,0.3876,0.19385,0.096875,0,0,0,0,0
99303e619255300c555259dab930410e858ac3a6cc4995ab4b44d9214ec8a5b7,2,1,0.28940684,0.2792052,0.56861204,0.14470342,0.2792052,0,0,0,0,0
2de2e6ee7b4323d4294d68cba72b66a1cbeae6038cce69c37bd910fee7b50f4b,1,2,0.06152929,0.06142929,0.12295858,0.06152929,0.030714645,0,0,0,0,0
0f5b1fb5559ba70937744cb02770e469fefaffe711f43dcefc988609877a81b8,4,0,0.20815185,0.0,0.20815185,0.0520379625,0.0,0,0,0,0,0
01004b308472a6b663849f529e3dc6425af4bfc326207ac3f9b5d5190a220be5,1,2,13.44016757,13.44016757,26.88033514,13.44016757,6.720083785,0,0,0,0,0
b5b133d482e74c572f8ba84499971ad747663f7131e6906c2cb3fb3e6f9842f8,1,1,0.0597,0.0592,0.1189,0.0597,0.0592,0,0,0,0,0
bc06fd9646a7c306b23824fa7d33dc72e932653ce19ad844efd915aef796fcce,1,0,0.0005,0.0,0.0005,0.0005,0.0,0,0,0,0,0
d1ce28cb38f75922c0365b0919c16b93901e3a2b182c8a039509ca6d5efd230d,5,1,1.06,1.0,2.06,0.212,1.0,0,0,0,0,0
6359ecad102351d94c80658953f35d80f02f2c32a0e44d58489403888d9b912c,1,2,32.0497764,32.0496764,64.0994528,32.0497764,16.0248382,0,0,0,0,0
86df0f741d7a3c302cb82b01ed78a6e5694f709b6488730deae800e75f74a6cb,1,1,0.0193,0.00475811,0.02405811,0.0193,0.00475811,0,0,0,0,0
1f6103e21334aec11170cc94f2bbff723f4486a0be9a30d70e50497dfa870640,1,1,0.126116,0.124416,0.250532,0.126116,0.124416,0,0,0,0,0
179445977a5563b581a7e6f76f1fd78512e5d10fa576a3470fefebe3a1eda966,1,2,0.0731862,0.0726862,0.1458724,0.0731862,0.0363431,0,0,0,0,0
70abebf73c9ea294083f1dfdc9f8a8bd65d89a673d66c88e6edadf6ed010cc92,1,1,2.38769,2.38759,4.77528,2.38769,2.38759,0,0,0,0,0
7da2dddc0ed5983ffcc6a87d01d10d4e561d3b3e9cd56948832fa3f098808079,3,2,1.0246,1.0244,2.049,0.3415333333333333,0.5122,0,0,0,0,0
658a8e9edc94005db626821527d751a651bf82326118f1ededd6bd2ae46a6585,3,1,17.5439,17.5439,35.0878,5.847966666666667,17.5439,0,0,0,0,0
322530591bae6559373effe8252f1141fb886579f53cc557baed44075d362470,0,1,0.0,25.01101,25.01101,0.0,25.01101,0,0,0,0,0
878c560bc7b6494dd794862cca44e6e17368a02e59716c388b977043262b3d97,4,3,0.36991111,0.36971111,0.73962222,0.0924777775,0.1232370366666666,0,0,0,0,0
5737e193bd0d1eafb396ebc5fda024481c61b116607ff1c2c97480ee31180bad,1,2,0.37844,0.37834,0.75678,0.37844,0.18917,0,0,0,0,0
daebec30dd4174338aa18c1049016d6ce41e8f1d13944ce3c132afc12c701036,2,1,0.0095,0.009,0.0185,0.00475,0.009,0,0,0,0,0
091b31720dcb3fe183619acf154618e4ad2ce3ae733b5de01a3a5409276c7ca5,2,2,0.697,0.6969,1.3939,0.3485,0.34845,0,0,0,0,0
f2d27c285d1a9d9a4a0ff741abfeb980891d1e8e3d4e5dff9df7d9d61589f416,1,1,0.05250942,0.04820942,0.10071884,0.05250942,0.04820942,0,0,0,0,0
78a3b07744849cfc20b03613c3fbae981b94e4827ad3a23e097dde5b7c9d616c,1,0,5.2236843,0.0,5.2236843,5.2236843,0.0,0,0,0,0,0
4a78da8c8f808b5c56f3e3ebd380c60a1002ec290d1c838124314297634f97c6,2,2,0.5645961300000001,0.56439613,1.12899226,0.282298065,0.282198065,0,0,0,0,0
2cc17c6db7808798cf399541553c50e0e729b36add4481738ee6792029d05b3c,1,2,0.04292799,0.04282799,0.08575598,0.04292799,0.021413995,0,0,0,0,0
5f7a2393c534508932f9d26cb769c126c653caf3362c77381e73fa5cf42e6e5b,2,2,0.02274553,0.02224553,0.04499106,0.011372765,0.011122765,0,0,0,0,0
874ff20328e92dd34d7749955fd31a51681c75b02a5c614c0e65ac846ca3b5ad,1,2,0.14526198,0.1450619799999999,0.29032396,0.14526198,0.0725309899999999,0,0,0,0,0
edc3d849e47417e6787c81919c43ebe83d24d1050445326526cf51cf471d3c34,3,2,4.0121212,4.0111212,8.0232424,1.337373733333333,2.0055606,0,0,0,0,0
5bcf058128154382c7a0425aca27d52e770f6e3ef751a217c28882f0cd4f3285,1,2,0.02056758,0.02046758,0.04103516,0.02056758,0.01023379,0,0,0,0,0
e734831f4cf6f514c9d130e644efee10688d93a90232d565bff1dc29c51d1eac,2,3,12.83559675,12.83539675,25.6709935,6.417798375,4.278465583333333,0,0,0,0,0
efbc192e9bb5206f0f45a60bb47b512540c4ed70ef862714fea0c2434b5269fd,1,2,1.0443,1.0442,2.0885,1.0443,0.5221,0,0,0,0,0
ac8350b0cad4f28d473de943e4b60bfa7d6e7faabc901f543090932f8e4272b0,5,1,7.884600539999999,7.88450054,15.76910108,1.576920108,7.88450054,0,0,0,0,0
e981d490d28210d03c7802f5756599ed279b48d1e8ed564f159c2f9072eb0c0b,1,2,0.03,0.0299,0.0599,0.03,0.01495,0,0,0,0,0
42d08b8920580d55fafa1bc9e947b1f53b5ffe40be013ce979c21e1ef7c22fd7,1,4,1.98,1.9799,3.9599,1.98,0.494975,0,0,0,0,0
